Postaja,Regija,Leto,Mesec,Snov,Vrednost
ruse,Podravska,2021,Apr,PM10,13.0
grosuplje,Osrednjeslovenska,2021,Apr,PM10,21.0
slovenj gradec,Koroška,2021,Apr,PM10,14.0
morsko,Goriška,2021,Apr,PM10,10.0
gorenje polje,Goriška,2021,Apr,PM10,13.0
lj bezigrad,Osrednjeslovenska,2021,Apr,SO2,3.0
ce bolnica,Savinjska,2021,Apr,SO2,2.0
trbovlje,Zasavska,2021,Apr,SO2,4.0
zagorje,Zasavska,2021,Apr,SO2,3.0
iskrba,Jugovzhodna Slovenija,2021,Apr,SO2,1.4
sostanj,Savinjska,2021,Apr,SO2,3.0
topolsica,Savinjska,2021,Apr,SO2,4.0
zavodnje,Savinjska,2021,Apr,SO2,1.0
veliki vrh,Savinjska,2021,Apr,SO2,1.0
graska gora,Koroška,2021,Apr,SO2,3.0
velenje,Savinjska,2021,Apr,SO2,4.0
pesje,Posavska,2021,Apr,SO2,5.0
skale,Savinjska,2021,Apr,SO2,2.0
sv. mohor,Savinjska,2021,Apr,SO2,7.0
lj center,Osrednjeslovenska,2021,Apr,SO2,5.0
ce gaji,Savinjska,2021,Apr,SO2,16.0
lj bezigrad,Osrednjeslovenska,2021,Apr,NO2,18.0
lj celovska,Osrednjeslovenska,2021,Apr,NO2,26.0
mb titova,Podravska,2021,Apr,NO2,23.0
mb vrbanski,Podravska,2021,Apr,NO2,4.0
ce bolnica,Savinjska,2021,Apr,NO2,18.0
ms rakican,Pomurska,2021,Apr,NO2,8.0
ng grcna,Goriška,2021,Apr,NO2,18.0
deskle,Goriška,2021,Apr,NO2,9.0
trbovlje,Zasavska,2021,Apr,NO2,15.0
zagorje,Zasavska,2021,Apr,NO2,17.0
novo mesto,Jugovzhodna Slovenija,2021,Apr,NO2,10.0
koper,Obalno-kraška,2021,Apr,NO2,13.0
iskrba,Jugovzhodna Slovenija,2021,Apr,NO2,1.0
sostanj,Savinjska,2021,Apr,NO2,7.0
zavodnje,Savinjska,2021,Apr,NO2,4.0
skale,Savinjska,2021,Apr,NO2,5.0
mobilna tes,Savinjska,2021,Apr,NO2,9.0
sv. mohor,Savinjska,2021,Apr,NO2,4.0
lj center,Osrednjeslovenska,2021,Apr,NO2,27.0
zadobrova,Osrednjeslovenska,2021,Apr,NO2,14.0
ce gaji,Savinjska,2021,Apr,NO2,13.0
mb tezno,Podravska,2021,Apr,NO2,18.0
lj bezigrad,Osrednjeslovenska,2021,Apr,NOX,23.0
lj celovska,Osrednjeslovenska,2021,Apr,NOX,45.0
mb titova,Podravska,2021,Apr,NOX,40.0
mb vrbanski,Podravska,2021,Apr,NOX,5.0
ce bolnica,Savinjska,2021,Apr,NOX,25.0
ms rakican,Pomurska,2021,Apr,NOX,12.0
ng grcna,Goriška,2021,Apr,NOX,27.0
deskle,Goriška,2021,Apr,NOX,11.0
trbovlje,Zasavska,2021,Apr,NOX,23.0
zagorje,Zasavska,2021,Apr,NOX,29.0
koper,Obalno-kraška,2021,Apr,NOX,15.0
novo mesto,Jugovzhodna Slovenija,2021,Apr,NOX,11.0
sostanj,Savinjska,2021,Apr,NOX,10.0
zavodnje,Savinjska,2021,Apr,NOX,4.0
skale,Savinjska,2021,Apr,NOX,9.0
mobilna tes,Savinjska,2021,Apr,NOX,13.0
sv. mohor,Savinjska,2021,Apr,NOX,4.0
lj center,Osrednjeslovenska,2021,Apr,NOX,54.0
zadobrova,Osrednjeslovenska,2021,Apr,NOX,17.0
ce gaji,Savinjska,2021,Apr,NOX,19.0
mb tezno,Podravska,2021,Apr,NOX,26.0
ce bolnica,Savinjska,2021,Maj,PM10,11.0
ce mariborska,Savinjska,2021,Maj,PM10,
ce ljubljanska,Savinjska,2021,Maj,PM10,22.0
deskle,Goriška,2021,Maj,PM10,8.0
hrastnik,Zasavska,2021,Maj,PM10,9.0
iskrba,Jugovzhodna Slovenija,2021,Maj,PM10,6.0
koper,Obalno-kraška,2021,Maj,PM10,9.0
kranj,Gorenjska,2021,Maj,PM10,9.0
lj bezigrad,Osrednjeslovenska,2021,Maj,PM10,9.0
lj biotehniska,Osrednjeslovenska,2021,Maj,PM10,
lj celovska,Osrednjeslovenska,2021,Maj,PM10,10.0
lj vic,Osrednjeslovenska,2021,Maj,PM10,27.0
mb titova,Podravska,2021,Maj,PM10,13.0
mb vrbanski,Podravska,2021,Maj,PM10,8.0
ms cankarjeva,Pomurska,2021,Maj,PM10,11.0
ms rakican,Pomurska,2021,Maj,PM10,9.0
ng grcna,Goriška,2021,Maj,PM10,9.0
ng vojkova,Goriška,2021,Maj,PM10,11.0
novo mesto,Jugovzhodna Slovenija,2021,Maj,PM10,9.0
ptuj,Podravska,2021,Maj,PM10,9.0
trbovlje nasipi,Zasavska,2021,Maj,PM10,10.0
trbovlje park,Zasavska,2021,Maj,PM10,8.0
velenje,Savinjska,2021,Maj,PM10,8.0
zagorje,Zasavska,2021,Maj,PM10,12.0
zerjav,Koroška,2021,Maj,PM10,16.0
pesje,Posavska,2021,Maj,PM10,8.0
skale,Savinjska,2021,Maj,PM10,8.0
sostanj,Savinjska,2021,Maj,PM10,6.0
mobilna tes,Savinjska,2021,Maj,PM10,7.0
lj center,Osrednjeslovenska,2021,Maj,PM10,17.0
zadobrova,Osrednjeslovenska,2021,Maj,PM10,15.0
medvode,Osrednjeslovenska,2021,Maj,PM10,6.0
ce gaji,Savinjska,2021,Maj,PM10,17.0
mb tezno,Podravska,2021,Maj,PM10,11.0
miklavz,Podravska,2021,Maj,PM10,10.0
spuhlja,Podravska,2021,Maj,PM10,12.0
ruse,Podravska,2021,Maj,PM10,9.0
grosuplje,Osrednjeslovenska,2021,Maj,PM10,14.0
slovenj gradec,Koroška,2021,Maj,PM10,8.0
morsko,Goriška,2021,Maj,PM10,8.0
gorenje polje,Goriška,2021,Maj,PM10,9.0
lj bezigrad,Osrednjeslovenska,2021,Maj,SO2,2.0
ce bolnica,Savinjska,2021,Maj,SO2,2.0
trbovlje,Zasavska,2021,Maj,SO2,4.0
zagorje,Zasavska,2021,Maj,SO2,4.0
iskrba,Jugovzhodna Slovenija,2021,Maj,SO2,1.0
sostanj,Savinjska,2021,Maj,SO2,3.0
topolsica,Savinjska,2021,Maj,SO2,1.0
zavodnje,Savinjska,2021,Maj,SO2,1.0
veliki vrh,Savinjska,2021,Maj,SO2,1.0
graska gora,Koroška,2021,Maj,SO2,1.0
velenje,Savinjska,2021,Maj,SO2,3.0
pesje,Posavska,2021,Maj,SO2,1.0
skale,Savinjska,2021,Maj,SO2,2.0
sv. mohor,Savinjska,2021,Maj,SO2,7.0
lj center,Osrednjeslovenska,2021,Maj,SO2,7.0
ce gaji,Savinjska,2021,Maj,SO2,14.0
lj bezigrad,Osrednjeslovenska,2021,Maj,NO2,14.0
lj celovska,Osrednjeslovenska,2021,Maj,NO2,22.0
mb titova,Podravska,2021,Maj,NO2,21.0
mb vrbanski,Podravska,2021,Maj,NO2,5.0
ce bolnica,Savinjska,2021,Maj,NO2,12.0
ms rakican,Pomurska,2021,Maj,NO2,6.0
ng grcna,Goriška,2021,Maj,NO2,14.0
deskle,Goriška,2021,Maj,NO2,8.0
trbovlje,Zasavska,2021,Maj,NO2,11.0
zagorje,Zasavska,2021,Maj,NO2,14.0
novo mesto,Jugovzhodna Slovenija,2021,Maj,NO2,7.0
koper,Obalno-kraška,2021,Maj,NO2,9.0
iskrba,Jugovzhodna Slovenija,2021,Maj,NO2,1.0
sostanj,Savinjska,2021,Maj,NO2,6.0
zavodnje,Savinjska,2021,Maj,NO2,2.0
skale,Savinjska,2021,Maj,NO2,4.0
mobilna tes,Savinjska,2021,Maj,NO2,6.0
sv. mohor,Savinjska,2021,Maj,NO2,2.0
lj center,Osrednjeslovenska,2021,Maj,NO2,23.0
zadobrova,Osrednjeslovenska,2021,Maj,NO2,11.0
ce gaji,Savinjska,2021,Maj,NO2,12.0
mb tezno,Podravska,2021,Maj,NO2,13.0
lj bezigrad,Osrednjeslovenska,2021,Maj,NOX,19.0
lj celovska,Osrednjeslovenska,2021,Maj,NOX,40.0
mb titova,Podravska,2021,Maj,NOX,39.0
mb vrbanski,Podravska,2021,Maj,NOX,7.0
ce bolnica,Savinjska,2021,Maj,NOX,16.0
ms rakican,Pomurska,2021,Maj,NOX,9.0
ng grcna,Goriška,2021,Maj,NOX,22.0
deskle,Goriška,2021,Maj,NOX,10.0
trbovlje,Zasavska,2021,Maj,NOX,16.0
zagorje,Zasavska,2021,Maj,NOX,24.0
koper,Obalno-kraška,2021,Maj,NOX,11.0
novo mesto,Jugovzhodna Slovenija,2021,Maj,NOX,6.0
sostanj,Savinjska,2021,Maj,NOX,8.0
zavodnje,Savinjska,2021,Maj,NOX,4.0
skale,Savinjska,2021,Maj,NOX,7.0
mobilna tes,Savinjska,2021,Maj,NOX,10.0
sv. mohor,Savinjska,2021,Maj,NOX,2.0
lj center,Osrednjeslovenska,2021,Maj,NOX,49.0
zadobrova,Osrednjeslovenska,2021,Maj,NOX,13.0
ce gaji,Savinjska,2021,Maj,NOX,16.0
mb tezno,Podravska,2021,Maj,NOX,19.0
ce bolnica,Savinjska,2021,Jun,PM10,24.0
ce mariborska,Savinjska,2021,Jun,PM10,
ce ljubljanska,Savinjska,2021,Jun,PM10,16.0
deskle,Goriška,2021,Jun,PM10,15.0
hrastnik,Zasavska,2021,Jun,PM10,20.0
iskrba,Jugovzhodna Slovenija,2021,Jun,PM10,18.0
koper,Obalno-kraška,2021,Jun,PM10,23.0
kranj,Gorenjska,2021,Jun,PM10,19.0
lj bezigrad,Osrednjeslovenska,2021,Jun,PM10,24.0
lj biotehniska,Osrednjeslovenska,2021,Jun,PM10,
lj celovska,Osrednjeslovenska,2021,Jun,PM10,23.0
lj vic,Osrednjeslovenska,2021,Jun,PM10,18.0
mb titova,Podravska,2021,Jun,PM10,28.0
mb vrbanski,Podravska,2021,Jun,PM10,20.0
ms cankarjeva,Pomurska,2021,Jun,PM10,23.0
ms rakican,Pomurska,2021,Jun,PM10,20.0
ng grcna,Goriška,2021,Jun,PM10,18.0
ng vojkova,Goriška,2021,Jun,PM10,23.0
novo mesto,Jugovzhodna Slovenija,2021,Jun,PM10,20.0
ptuj,Podravska,2021,Jun,PM10,24.0
trbovlje nasipi,Zasavska,2021,Jun,PM10,
trbovlje park,Zasavska,2021,Jun,PM10,18.0
velenje,Savinjska,2021,Jun,PM10,19.0
zagorje,Zasavska,2021,Jun,PM10,23.0
zerjav,Koroška,2021,Jun,PM10,27.0
pesje,Posavska,2021,Jun,PM10,22.0
skale,Savinjska,2021,Jun,PM10,20.0
sostanj,Savinjska,2021,Jun,PM10,16.0
mobilna tes,Savinjska,2021,Jun,PM10,18.0
lj center,Osrednjeslovenska,2021,Jun,PM10,33.0
zadobrova,Osrednjeslovenska,2021,Jun,PM10,31.0
medvode,Osrednjeslovenska,2021,Jun,PM10,16.0
ce gaji,Savinjska,2021,Jun,PM10,21.0
mb tezno,Podravska,2021,Jun,PM10,22.0
miklavz,Podravska,2021,Jun,PM10,22.0
spuhlja,Podravska,2021,Jun,PM10,24.0
ruse,Podravska,2021,Jun,PM10,20.0
grosuplje,Osrednjeslovenska,2021,Jun,PM10,26.0
slovenj gradec,Koroška,2021,Jun,PM10,20.0
morsko,Goriška,2021,Jun,PM10,17.0
gorenje polje,Goriška,2021,Jun,PM10,18.0
lj bezigrad,Osrednjeslovenska,2021,Jun,SO2,2.0
ce bolnica,Savinjska,2021,Jun,SO2,3.0
trbovlje,Zasavska,2021,Jun,SO2,2.0
zagorje,Zasavska,2021,Jun,SO2,4.0
iskrba,Jugovzhodna Slovenija,2021,Jun,SO2,
sostanj,Savinjska,2021,Jun,SO2,3.0
topolsica,Savinjska,2021,Jun,SO2,1.0
zavodnje,Savinjska,2021,Jun,SO2,2.0
veliki vrh,Savinjska,2021,Jun,SO2,1.0
graska gora,Koroška,2021,Jun,SO2,1.0
velenje,Savinjska,2021,Jun,SO2,4.0
pesje,Posavska,2021,Jun,SO2,3.0
skale,Savinjska,2021,Jun,SO2,1.0
sv. mohor,Savinjska,2021,Jun,SO2,10.0
lj center,Osrednjeslovenska,2021,Jun,SO2,7.0
ce gaji,Savinjska,2021,Jun,SO2,13.0
lj bezigrad,Osrednjeslovenska,2021,Jun,NO2,15.0
lj celovska,Osrednjeslovenska,2021,Jun,NO2,24.0
mb titova,Podravska,2021,Jun,NO2,25.0
mb vrbanski,Podravska,2021,Jun,NO2,5.0
ce bolnica,Savinjska,2021,Jun,NO2,13.0
ms rakican,Pomurska,2021,Jun,NO2,7.0
ng grcna,Goriška,2021,Jun,NO2,15.0
deskle,Goriška,2021,Jun,NO2,7.0
trbovlje,Zasavska,2021,Jun,NO2,
zagorje,Zasavska,2021,Jun,NO2,14.0
novo mesto,Jugovzhodna Slovenija,2021,Jun,NO2,8.0
koper,Obalno-kraška,2021,Jun,NO2,13.0
iskrba,Jugovzhodna Slovenija,2021,Jun,NO2,1.0
sostanj,Savinjska,2021,Jun,NO2,6.0
zavodnje,Savinjska,2021,Jun,NO2,2.0
skale,Savinjska,2021,Jun,NO2,4.0
mobilna tes,Savinjska,2021,Jun,NO2,7.0
sv. mohor,Savinjska,2021,Jun,NO2,2.0
lj center,Osrednjeslovenska,2021,Jun,NO2,24.0
zadobrova,Osrednjeslovenska,2021,Jun,NO2,12.0
ce gaji,Savinjska,2021,Jun,NO2,11.0
mb tezno,Podravska,2021,Jun,NO2,14.0
lj bezigrad,Osrednjeslovenska,2021,Jun,NOX,19.0
lj celovska,Osrednjeslovenska,2021,Jun,NOX,36.0
mb titova,Podravska,2021,Jun,NOX,41.0
mb vrbanski,Podravska,2021,Jun,NOX,8.0
ce bolnica,Savinjska,2021,Jun,NOX,16.0
ms rakican,Pomurska,2021,Jun,NOX,10.0
ng grcna,Goriška,2021,Jun,NOX,21.0
deskle,Goriška,2021,Jun,NOX,10.0
trbovlje,Zasavska,2021,Jun,NOX,
zagorje,Zasavska,2021,Jun,NOX,22.0
koper,Obalno-kraška,2021,Jun,NOX,14.0
novo mesto,Jugovzhodna Slovenija,2021,Jun,NOX,7.0
sostanj,Savinjska,2021,Jun,NOX,8.0
zavodnje,Savinjska,2021,Jun,NOX,6.0
skale,Savinjska,2021,Jun,NOX,7.0
mobilna tes,Savinjska,2021,Jun,NOX,11.0
sv. mohor,Savinjska,2021,Jun,NOX,3.0
lj center,Osrednjeslovenska,2021,Jun,NOX,76.0
zadobrova,Osrednjeslovenska,2021,Jun,NOX,15.0
ce gaji,Savinjska,2021,Jun,NOX,16.0
mb tezno,Podravska,2021,Jun,NOX,18.0
ce bolnica,Savinjska,2021,Jul,PM10,19.0
ce mariborska,Savinjska,2021,Jul,PM10,
ce ljubljanska,Savinjska,2021,Jul,PM10,13.0
deskle,Goriška,2021,Jul,PM10,12.0
hrastnik,Zasavska,2021,Jul,PM10,16.0
iskrba,Jugovzhodna Slovenija,2021,Jul,PM10,14.0
koper,Obalno-kraška,2021,Jul,PM10,15.0
kranj,Gorenjska,2021,Jul,PM10,15.0
lj bezigrad,Osrednjeslovenska,2021,Jul,PM10,18.0
lj biotehniska,Osrednjeslovenska,2021,Jul,PM10,
lj celovska,Osrednjeslovenska,2021,Jul,PM10,17.0
lj vic,Osrednjeslovenska,2021,Jul,PM10,15.0
mb titova,Podravska,2021,Jul,PM10,21.0
mb vrbanski,Podravska,2021,Jul,PM10,15.0
ms cankarjeva,Pomurska,2021,Jul,PM10,18.0
ms rakican,Pomurska,2021,Jul,PM10,16.0
ng grcna,Goriška,2021,Jul,PM10,13.0
ng vojkova,Goriška,2021,Jul,PM10,17.0
novo mesto,Jugovzhodna Slovenija,2021,Jul,PM10,15.0
ptuj,Podravska,2021,Jul,PM10,16.0
trbovlje nasipi,Zasavska,2021,Jul,PM10,
trbovlje park,Zasavska,2021,Jul,PM10,14.0
velenje,Savinjska,2021,Jul,PM10,14.0
zagorje,Zasavska,2021,Jul,PM10,18.0
zerjav,Koroška,2021,Jul,PM10,18.0
pesje,Posavska,2021,Jul,PM10,15.0
skale,Savinjska,2021,Jul,PM10,14.0
sostanj,Savinjska,2021,Jul,PM10,11.0
mobilna tes,Savinjska,2021,Jul,PM10,12.0
lj center,Osrednjeslovenska,2021,Jul,PM10,21.0
zadobrova,Osrednjeslovenska,2021,Jul,PM10,24.0
medvode,Osrednjeslovenska,2021,Jul,PM10,12.0
ce gaji,Savinjska,2021,Jul,PM10,17.0
mb tezno,Podravska,2021,Jul,PM10,17.0
miklavz,Podravska,2021,Jul,PM10,18.0
spuhlja,Podravska,2021,Jul,PM10,19.0
ruse,Podravska,2021,Jul,PM10,15.0
grosuplje,Osrednjeslovenska,2021,Jul,PM10,19.0
slovenj gradec,Koroška,2021,Jul,PM10,14.0
morsko,Goriška,2021,Jul,PM10,13.0
gorenje polje,Goriška,2021,Jul,PM10,14.0
lj bezigrad,Osrednjeslovenska,2021,Jul,SO2,1.0
ce bolnica,Savinjska,2021,Jul,SO2,3.0
trbovlje,Zasavska,2021,Jul,SO2,1.0
zagorje,Zasavska,2021,Jul,SO2,1.0
iskrba,Jugovzhodna Slovenija,2021,Jul,SO2,
sostanj,Savinjska,2021,Jul,SO2,2.0
topolsica,Savinjska,2021,Jul,SO2,1.0
zavodnje,Savinjska,2021,Jul,SO2,3.0
veliki vrh,Savinjska,2021,Jul,SO2,3.0
graska gora,Koroška,2021,Jul,SO2,2.0
velenje,Savinjska,2021,Jul,SO2,4.0
pesje,Posavska,2021,Jul,SO2,3.0
skale,Savinjska,2021,Jul,SO2,2.0
sv. mohor,Savinjska,2021,Jul,SO2,9.0
lj center,Osrednjeslovenska,2021,Jul,SO2,5.0
ce gaji,Savinjska,2021,Jul,SO2,16.0
lj bezigrad,Osrednjeslovenska,2021,Jul,NO2,14.0
lj celovska,Osrednjeslovenska,2021,Jul,NO2,23.0
mb titova,Podravska,2021,Jul,NO2,24.0
mb vrbanski,Podravska,2021,Jul,NO2,5.0
ce bolnica,Savinjska,2021,Jul,NO2,14.0
ms rakican,Pomurska,2021,Jul,NO2,6.0
ng grcna,Goriška,2021,Jul,NO2,16.0
deskle,Goriška,2021,Jul,NO2,9.0
trbovlje,Zasavska,2021,Jul,NO2,
zagorje,Zasavska,2021,Jul,NO2,13.0
novo mesto,Jugovzhodna Slovenija,2021,Jul,NO2,7.0
koper,Obalno-kraška,2021,Jul,NO2,10.0
iskrba,Jugovzhodna Slovenija,2021,Jul,NO2,1.0
sostanj,Savinjska,2021,Jul,NO2,8.0
zavodnje,Savinjska,2021,Jul,NO2,2.0
skale,Savinjska,2021,Jul,NO2,5.0
mobilna tes,Savinjska,2021,Jul,NO2,6.0
sv. mohor,Savinjska,2021,Jul,NO2,2.0
lj center,Osrednjeslovenska,2021,Jul,NO2,32.0
zadobrova,Osrednjeslovenska,2021,Jul,NO2,13.0
ce gaji,Savinjska,2021,Jul,NO2,10.0
mb tezno,Podravska,2021,Jul,NO2,13.0
lj bezigrad,Osrednjeslovenska,2021,Jul,NOX,17.0
lj celovska,Osrednjeslovenska,2021,Jul,NOX,37.0
mb titova,Podravska,2021,Jul,NOX,37.0
mb vrbanski,Podravska,2021,Jul,NOX,7.0
ce bolnica,Savinjska,2021,Jul,NOX,21.0
ms rakican,Pomurska,2021,Jul,NOX,7.0
ng grcna,Goriška,2021,Jul,NOX,22.0
deskle,Goriška,2021,Jul,NOX,12.0
trbovlje,Zasavska,2021,Jul,NOX,
zagorje,Zasavska,2021,Jul,NOX,22.0
koper,Obalno-kraška,2021,Jul,NOX,11.0
novo mesto,Jugovzhodna Slovenija,2021,Jul,NOX,7.0
sostanj,Savinjska,2021,Jul,NOX,9.0
zavodnje,Savinjska,2021,Jul,NOX,7.0
skale,Savinjska,2021,Jul,NOX,7.0
mobilna tes,Savinjska,2021,Jul,NOX,9.0
sv. mohor,Savinjska,2021,Jul,NOX,2.0
lj center,Osrednjeslovenska,2021,Jul,NOX,50.0
zadobrova,Osrednjeslovenska,2021,Jul,NOX,17.0
ce gaji,Savinjska,2021,Jul,NOX,15.0
mb tezno,Podravska,2021,Jul,NOX,18.0
ce bolnica,Savinjska,2021,Avg,PM10,13.0
ce mariborska,Savinjska,2021,Avg,PM10,
ce ljubljanska,Savinjska,2021,Avg,PM10,19.0
deskle,Goriška,2021,Avg,PM10,9.0
hrastnik,Zasavska,2021,Avg,PM10,13.0
iskrba,Jugovzhodna Slovenija,2021,Avg,PM10,11.0
koper,Obalno-kraška,2021,Avg,PM10,13.0
kranj,Gorenjska,2021,Avg,PM10,12.0
lj bezigrad,Osrednjeslovenska,2021,Avg,PM10,15.0
lj biotehniska,Osrednjeslovenska,2021,Avg,PM10,
lj celovska,Osrednjeslovenska,2021,Avg,PM10,14.0
lj vic,Osrednjeslovenska,2021,Avg,PM10,20.0
mb titova,Podravska,2021,Avg,PM10,15.0
mb vrbanski,Podravska,2021,Avg,PM10,11.0
ms cankarjeva,Pomurska,2021,Avg,PM10,12.0
ms rakican,Pomurska,2021,Avg,PM10,10.0
ng grcna,Goriška,2021,Avg,PM10,10.0
ng vojkova,Goriška,2021,Avg,PM10,14.0
novo mesto,Jugovzhodna Slovenija,2021,Avg,PM10,11.0
ptuj,Podravska,2021,Avg,PM10,11.0
trbovlje nasipi,Zasavska,2021,Avg,PM10,
trbovlje park,Zasavska,2021,Avg,PM10,11.0
velenje,Savinjska,2021,Avg,PM10,11.0
zagorje,Zasavska,2021,Avg,PM10,13.0
zerjav,Koroška,2021,Avg,PM10,13.0
pesje,Posavska,2021,Avg,PM10,10.0
skale,Savinjska,2021,Avg,PM10,11.0
sostanj,Savinjska,2021,Avg,PM10,8.0
mobilna tes,Savinjska,2021,Avg,PM10,7.0
lj center,Osrednjeslovenska,2021,Avg,PM10,17.0
zadobrova,Osrednjeslovenska,2021,Avg,PM10,22.0
medvode,Osrednjeslovenska,2021,Avg,PM10,9.0
ce gaji,Savinjska,2021,Avg,PM10,14.0
mb tezno,Podravska,2021,Avg,PM10,12.0
miklavz,Podravska,2021,Avg,PM10,13.0
spuhlja,Podravska,2021,Avg,PM10,13.0
ruse,Podravska,2021,Avg,PM10,10.0
grosuplje,Osrednjeslovenska,2021,Avg,PM10,16.0
slovenj gradec,Koroška,2021,Avg,PM10,10.0
morsko,Goriška,2021,Avg,PM10,9.0
gorenje polje,Goriška,2021,Avg,PM10,11.0
lj bezigrad,Osrednjeslovenska,2021,Avg,SO2,1.0
ce bolnica,Savinjska,2021,Avg,SO2,2.0
trbovlje,Zasavska,2021,Avg,SO2,1.0
zagorje,Zasavska,2021,Avg,SO2,2.0
iskrba,Jugovzhodna Slovenija,2021,Avg,SO2,
sostanj,Savinjska,2021,Avg,SO2,3.0
topolsica,Savinjska,2021,Avg,SO2,3.0
zavodnje,Savinjska,2021,Avg,SO2,5.0
veliki vrh,Savinjska,2021,Avg,SO2,2.0
graska gora,Koroška,2021,Avg,SO2,3.0
velenje,Savinjska,2021,Avg,SO2,4.0
pesje,Posavska,2021,Avg,SO2,2.0
skale,Savinjska,2021,Avg,SO2,3.0
sv. mohor,Savinjska,2021,Avg,SO2,8.0
lj center,Osrednjeslovenska,2021,Avg,SO2,4.0
ce gaji,Savinjska,2021,Avg,SO2,15.0
lj bezigrad,Osrednjeslovenska,2021,Avg,NO2,15.0
lj celovska,Osrednjeslovenska,2021,Avg,NO2,25.0
mb titova,Podravska,2021,Avg,NO2,20.0
mb vrbanski,Podravska,2021,Avg,NO2,5.0
ce bolnica,Savinjska,2021,Avg,NO2,13.0
ms rakican,Pomurska,2021,Avg,NO2,5.0
ng grcna,Goriška,2021,Avg,NO2,16.0
deskle,Goriška,2021,Avg,NO2,7.0
trbovlje,Zasavska,2021,Avg,NO2,
zagorje,Zasavska,2021,Avg,NO2,14.0
novo mesto,Jugovzhodna Slovenija,2021,Avg,NO2,7.0
koper,Obalno-kraška,2021,Avg,NO2,11.0
iskrba,Jugovzhodna Slovenija,2021,Avg,NO2,1.0
sostanj,Savinjska,2021,Avg,NO2,6.0
zavodnje,Savinjska,2021,Avg,NO2,3.0
skale,Savinjska,2021,Avg,NO2,4.0
mobilna tes,Savinjska,2021,Avg,NO2,6.0
sv. mohor,Savinjska,2021,Avg,NO2,3.0
lj center,Osrednjeslovenska,2021,Avg,NO2,32.0
zadobrova,Osrednjeslovenska,2021,Avg,NO2,11.0
ce gaji,Savinjska,2021,Avg,NO2,9.0
mb tezno,Podravska,2021,Avg,NO2,12.0
lj bezigrad,Osrednjeslovenska,2021,Avg,NOX,18.0
lj celovska,Osrednjeslovenska,2021,Avg,NOX,41.0
mb titova,Podravska,2021,Avg,NOX,34.0
mb vrbanski,Podravska,2021,Avg,NOX,7.0
ce bolnica,Savinjska,2021,Avg,NOX,19.0
ms rakican,Pomurska,2021,Avg,NOX,9.0
ng grcna,Goriška,2021,Avg,NOX,24.0
deskle,Goriška,2021,Avg,NOX,9.0
trbovlje,Zasavska,2021,Avg,NOX,
zagorje,Zasavska,2021,Avg,NOX,24.0
koper,Obalno-kraška,2021,Avg,NOX,13.0
novo mesto,Jugovzhodna Slovenija,2021,Avg,NOX,10.0
sostanj,Savinjska,2021,Avg,NOX,8.0
zavodnje,Savinjska,2021,Avg,NOX,7.0
skale,Savinjska,2021,Avg,NOX,5.0
mobilna tes,Savinjska,2021,Avg,NOX,8.0
sv. mohor,Savinjska,2021,Avg,NOX,3.0
lj center,Osrednjeslovenska,2021,Avg,NOX,55.0
zadobrova,Osrednjeslovenska,2021,Avg,NOX,15.0
ce gaji,Savinjska,2021,Avg,NOX,12.0
mb tezno,Podravska,2021,Avg,NOX,18.0
ce bolnica,Savinjska,2021,Sep,PM10,19.0
ce mariborska,Savinjska,2021,Sep,PM10,
ce ljubljanska,Savinjska,2021,Sep,PM10,23.0
deskle,Goriška,2021,Sep,PM10,11.0
hrastnik,Zasavska,2021,Sep,PM10,17.0
iskrba,Jugovzhodna Slovenija,2021,Sep,PM10,12.0
koper,Obalno-kraška,2021,Sep,PM10,15.0
kranj,Gorenjska,2021,Sep,PM10,17.0
lj bezigrad,Osrednjeslovenska,2021,Sep,PM10,19.0
lj biotehniska,Osrednjeslovenska,2021,Sep,PM10,
lj celovska,Osrednjeslovenska,2021,Sep,PM10,19.0
lj vic,Osrednjeslovenska,2021,Sep,PM10,24.0
mb titova,Podravska,2021,Sep,PM10,20.0
mb vrbanski,Podravska,2021,Sep,PM10,15.0
ms cankarjeva,Pomurska,2021,Sep,PM10,18.0
ms rakican,Pomurska,2021,Sep,PM10,17.0
ng grcna,Goriška,2021,Sep,PM10,14.0
ng vojkova,Goriška,2021,Sep,PM10,19.0
novo mesto,Jugovzhodna Slovenija,2021,Sep,PM10,15.0
ptuj,Podravska,2021,Sep,PM10,17.0
trbovlje nasipi,Zasavska,2021,Sep,PM10,
trbovlje park,Zasavska,2021,Sep,PM10,14.0
velenje,Savinjska,2021,Sep,PM10,17.0
zagorje,Zasavska,2021,Sep,PM10,17.0
zerjav,Koroška,2021,Sep,PM10,17.0
pesje,Posavska,2021,Sep,PM10,16.0
skale,Savinjska,2021,Sep,PM10,16.0
sostanj,Savinjska,2021,Sep,PM10,16.0
mobilna tes,Savinjska,2021,Sep,PM10,13.0
lj center,Osrednjeslovenska,2021,Sep,PM10,25.0
zadobrova,Osrednjeslovenska,2021,Sep,PM10,24.0
medvode,Osrednjeslovenska,2021,Sep,PM10,14.0
ce gaji,Savinjska,2021,Sep,PM10,21.0
mb tezno,Podravska,2021,Sep,PM10,17.0
miklavz,Podravska,2021,Sep,PM10,18.0
spuhlja,Podravska,2021,Sep,PM10,18.0
ruse,Podravska,2021,Sep,PM10,14.0
grosuplje,Osrednjeslovenska,2021,Sep,PM10,22.0
